,Unnamed: 0,id,name,price,effect,usage,picture,type,sale,number
4187,2489,4188,盖胃平片,￥2.5,功效：用于缓解胃酸过多引起的胃痛、胃灼热感（烧心）、反酸，也可用于慢性胃炎。,用法用量： 口服。成人一次2-4片，一日3次，饭后、睡前或发病时嚼碎服用。,http://img.99.com.cn/99/drug/0415345145.jpg,肠胃用药,59,65
4188,2491,4189,法莫替丁片,￥0,功效：用于缓解胃酸过多所致的胃痛、胃灼热感（烧心）、反酸。,用法用量： 口服。成人一次1片，一日2次。24小时内不超过2片。,http://img.99.com.cn/99/drug/0709555594.jpg,肠胃用药,36,89
4189,2492,4190,西咪替丁胶囊,￥3.8,功效：用于缓解胃酸过多所致的胃痛、胃灼热（烧心）、返酸。,用法用量： 口服，成人一次1粒，一日2次，24小时内不超过4次。,http://img.99.com.cn/99/drug/noimg.png,肠胃用药,45,224
4190,2494,4191,维U颠茄铝镁片Ⅱ,￥0,功效：适用于胃及十二指肠溃疡。,用法用量： 口服每次1—2片，每日3次，饭后服。,http://img.99.com.cn/99/drug/111113164.jpg,肠胃用药,42,161
4191,2497,4192,胶体果胶铋胶囊,￥16.5,功效：用于慢性胃炎。,用法用量： 口服，成人一次３粒，一日４次，餐前半小时与睡前服用。,http://img.99.com.cn/99/drug/0614271813.jpg,肠胃用药,12,208
4192,2498,4193,法莫替丁片,￥0,功效：用于缓解胃酸过多所致的胃痛、胃灼热感（烧心）、反酸。,用法用量： 口服。成人一次1片，一日2次。24小时内不超过2片。,http://img.99.com.cn/99/drug/0709552150.jpg,肠胃用药,97,173
4193,2502,4194,复方氢氧化铝片,￥0,功效：用于缓解胃酸过多引起的胃痛、胃灼热感（烧心）、反酸，也可用于慢性胃炎。,用法用量： 口服。成人一次2-4片，一日3次。饭前半小时或胃痛发作时嚼碎后服。,http://img.99.com.cn/99/drug/0714342723.jpg,肠胃用药,89,210
4194,2503,4195,碳酸氢钠片,￥0,功效：用于缓解胃酸过多引起的胃痛、胃灼热感（烧心）、反酸。,用法用量： 口服。一次1～2片，每日3次。,http://img.99.com.cn/99/drug/2814395586.jpg,肠胃用药,77,145
4195,2508,4196,盖胃平片,￥0,功效：用于缓解胃酸过多引起的胃痛、胃灼热感（烧心）、反酸，也可用于慢性胃炎。,用法用量： 口服。成人一次2-4片，一日3次，饭后、睡前或发病时嚼碎服用。,http://img.99.com.cn/99/drug/0415343149.jpg,肠胃用药,80,116
4196,2509,4197,西咪替丁口服乳,￥0,功效：用于缓解胃酸过多引起的胃痛、胃灼热感（烧心）、反酸。,用法用量： 口服。成人一次20毫升，一日2次，24小时内不超过4次。,http://img.99.com.cn/99/drug/2110523790.jpg,肠胃用药,55,338
4197,2512,4198,西咪替丁片,￥4.8,功效：用于缓解胃酸过多引起的胃痛、胃灼热感（烧心）、反酸。,用法用量： 1    治疗十二指肠溃疡或病理性高分泌状态，一次0.2～0.4g，一日4次，餐后及睡前服，或一次0.8g，睡前1次服；2    预防溃疡复发，一次0.4g，睡前服；3    肾功能不全患者用量减为一次0.2g，12小时1次；4    老年患者用量酌减；5    小儿：口服，一次按体重5～10mg/Kg，一日2～4次。,http://img.99.com.cn/99/drug/1413464860.jpg,肠胃用药,24,429
4198,2515,4199,枸橼酸铋钾颗粒,￥26.5,功效：用于慢性胃炎及缓解胃酸过多引起的胃痛、胃灼热感（烧心）和反酸。,用法用量： 口服，用30~50毫升温水冲服。成人一次1袋，一日4次，前3次于三餐前半小时，第4次于晚餐后2小时服用；或一日2次，早晚各服2包。,http://img.99.com.cn/99/drug/noimg.png,肠胃用药,54,93
4199,2517,4200,法莫替丁片,￥6.9,功效：用于缓解胃酸过多所致的胃痛、胃灼热感（烧心）、反酸。,用法用量： 口服。成人一次1片，一日2次。24小时内不超过2片。,http://img.99.com.cn/99/drug/noimg.png,肠胃用药,91,58
4200,2518,4201,胶体果胶铋胶囊,￥0,功效：用于慢性胃炎。,用法用量： 口服，成人一次３粒，一日４次，餐前半小时与睡前服用。,http://img.99.com.cn/99/drug/0615022711.jpg,肠胃用药,90,379
4201,2519,4202,维U颠茄铝胶囊Ⅰ,￥11.5,功效：用于胃，十二指肠溃疡、慢性胃炎、胃酸过多、胃痉挛。,用法用量： 口服。一次1粒，一日3次。,http://img.99.com.cn/99/drug/noimg.png,肠胃用药,78,136
4202,2522,4203,复方颠茄碳酸氢钠散,￥0,功效：用于胃胀、胃痛、胃酸过多及消化不良等。,用法用量： 暂无信息,http://img.99.com.cn/99/drug/noimg.png,肠胃用药,51,35
4203,2526,4204,铝钠颠茄片,￥0,功效：用于胃酸过多引起的胃痛，胃烧灼感（烧心），慢性胃炎。,用法用量： 暂无信息,http://img.99.com.cn/99/drug/noimg.png,肠胃用药,73,487
4204,2527,4205,铝碳酸镁咀嚼片,￥8.5,功效：用于缓解胃酸过多引起的胃灼热（烧心）和慢性胃炎。,用法用量： 成人一次１－２片，一日３次。餐后１小时咀嚼后服用。,http://img.99.com.cn/99/drug/noimg.png,肠胃用药,20,318
4205,2528,4206,维U颠茄铝镁片,￥0,功效：用于缓解胃肠痉挛性疼痛，以及缓解胃酸过多引起的胃痛、胃灼热感（烧心）、反酸，也可用于慢性胃炎。,用法用量： 口服。成人，一次1～2片，一日3次，饭后服用。,http://img.99.com.cn/99/drug/1213561566.jpg,肠胃用药,11,370
4206,2529,4207,复方胃膜素片,￥15.8,功效：用于慢性胃炎及缓解胃酸过多引起的胃痛、胃灼热感（烧心）、反酸。,用法用量：,http://img.99.com.cn/99/drug/1113274015.jpg,肠胃用药,39,9
4207,2532,4208,碳酸氢钠片,￥0,功效：用于缓解胃酸过多引起的胃痛、胃灼热感（烧心）、反酸。,用法用量： 口服。一次1～2片，每日3次。,http://img.99.com.cn/99/drug/2814380163.jpg,肠胃用药,54,70
4208,2533,4209,西咪替丁片,￥0,功效：用于缓解胃酸过多引起的胃痛、胃灼热感（烧心）、反酸。,用法用量： 1    治疗十二指肠溃疡或病理性高分泌状态，一次0.2～0.4g，一日4次，餐后及睡前服，或一次0.8g，睡前1次服；2    预防溃疡复发，一次0.4g，睡前服；3    肾功能不全患者用量减为一次0.2g，12小时1次；4    老年患者用量酌减；5    小儿：口服，一次按体重5～10mg/Kg，一日2～4次。,http://img.99.com.cn/99/drug/1413402441.jpg,肠胃用药,70,175
4209,2534,4210,枸橼酸铋钾颗粒,￥25,功效：用于慢性胃炎及缓解胃酸过多引起的胃痛、胃灼热感（烧心）和反酸。,用法用量： 口服，用30~50毫升温水冲服。成人一次1袋，一日4次，前3次于三餐前半小时，第4次于晚餐后2小时服用；或一日2次，早晚各服2包。,http://img.99.com.cn/99/drug/3010110056.jpg,肠胃用药,38,335
4210,2541,4211,铝碳酸镁咀嚼片,￥16,功效：用于缓解胃酸过多引起的胃灼热（烧心）和慢性胃炎。,用法用量： 成人一次１－２片，一日３次。餐后１小时咀嚼后服用。,http://img.99.com.cn/99/drug/0515443884.jpg,肠胃用药,82,101
4211,2542,4212,维U颠茄铝胶囊,￥3.5,功效：用于胃溃疡、十二指肠溃疡、各类慢性胃炎（浅表、萎缩性、糜烂性等）、胃酸过多、胃痉挛等。,用法用量： 口服。成人一次1粒，一日3次。,http://img.99.com.cn/99/drug/noimg.png,肠胃用药,60,365
4212,2547,4213,法莫替丁片,￥0,功效：用于缓解胃酸过多所致的胃痛、胃灼热感（烧心）、反酸。,用法用量： 口服。成人一次1片，一日2次。24小时内不超过2片。,http://img.99.com.cn/99/drug/0709562475.jpg,肠胃用药,12,271
4213,2558,4214,维U颠茄铝胶囊Ⅲ,￥15,功效：用于胃，十二指肠溃疡，慢性胃炎、胃酸过多、胃痉挛。,用法用量： 口服。一次1粒，一日3次。,http://img.99.com.cn/99/drug/1810414165.jpg,肠胃用药,37,411
4214,2564,4215,西咪替丁片,￥6.3,功效：用于缓解胃酸过多引起的胃痛、胃灼热感（烧心）、反酸。,用法用量： 1    治疗十二指肠溃疡或病理性高分泌状态，一次0.2～0.4g，一日4次，餐后及睡前服，或一次0.8g，睡前1次服；2    预防溃疡复发，一次0.4g，睡前服；3    肾功能不全患者用量减为一次0.2g，12小时1次；4    老年患者用量酌减；5    小儿：口服，一次按体重5～10mg/Kg，一日2～4次。,http://img.99.com.cn/99/drug/1413430737.jpg,肠胃用药,56,276
4215,2566,4216,碳酸氢钠片,￥4.1,功效：用于缓解胃酸过多引起的胃痛、胃灼热感（烧心）、反酸。,用法用量： 口服。一次1～2片，每日3次。,http://img.99.com.cn/99/drug/2814374044.jpg,肠胃用药,41,343
4216,2567,4217,复方氢氧化铝片,￥0,功效：用于缓解胃酸过多引起的胃痛、胃灼热感（烧心）、反酸，也可用于慢性胃炎。,用法用量： 口服。成人一次2-4片，一日3次。饭前半小时或胃痛发作时嚼碎后服。,http://img.99.com.cn/99/drug/0714365254.jpg,肠胃用药,24,287
4217,2586,4218,胶体果胶铋胶囊,￥8,功效：用于慢性胃炎。,用法用量： 口服，成人一次３粒，一日４次，餐前半小时与睡前服用。,http://img.99.com.cn/99/drug/noimg.png,肠胃用药,57,251
4218,2594,4219,胶体果胶铋胶囊,￥0,功效：用于慢性胃炎。,用法用量： 口服，成人一次３粒，一日４次，餐前半小时与睡前服用。,http://img.99.com.cn/99/drug/0614590259.jpg,肠胃用药,36,302
4219,2598,4220,维U颠茄铝胶囊,￥9,功效：用于胃溃疡、十二指肠溃疡、各类慢性胃炎（浅表、萎缩性、糜烂性等）、胃酸过多、胃痉挛等。,用法用量： 口服。成人一次1粒，一日3次。,http://img.99.com.cn/99/drug/1810533250.jpg,肠胃用药,69,166
4220,2604,4221,盖胃平片,￥18,功效：用于缓解胃酸过多引起的胃痛、胃灼热感（烧心）、反酸，也可用于慢性胃炎。,用法用量： 口服。成人一次2-4片，一日3次，饭后、睡前或发病时嚼碎服用。,http://img.99.com.cn/99/drug/0415341450.jpg,肠胃用药,21,257
4221,2609,4222,胶体果胶铋胶囊,￥13.6,功效：用于慢性胃炎。,用法用量： 口服，成人一次３粒，一日４次，餐前半小时与睡前服用。,http://img.99.com.cn/99/drug/0614372860.jpg,肠胃用药,16,272
4222,2612,4223,碳酸氢钠片,￥0,功效：用于缓解胃酸过多引起的胃痛、胃灼热感（烧心）、反酸。,用法用量： 口服。一次1～2片，每日3次。,http://img.99.com.cn/99/drug/2814382864.jpg,肠胃用药,41,244
4223,2617,4224,铝碳酸镁咀嚼片,￥0,功效：用于缓解胃酸过多引起的胃灼热（烧心）和慢性胃炎。,用法用量： 成人一次１－２片，一日３次。餐后１小时咀嚼后服用。,http://img.99.com.cn/99/drug/0515462681.jpg,肠胃用药,93,337
4224,2618,4225,维U颠茄铝镁片,￥0,功效：用于缓解胃肠痉挛性疼痛，以及缓解胃酸过多引起的胃痛、胃灼热感（烧心）、反酸，也可用于慢性胃炎。,用法用量： 口服。成人，一次1～2片，一日3次，饭后服用。,http://img.99.com.cn/99/drug/1213563692.jpg,肠胃用药,48,18
4225,2627,4226,维U颠茄铝胶囊,￥0,功效：用于胃溃疡、十二指肠溃疡、各类慢性胃炎（浅表、萎缩性、糜烂性等）、胃酸过多、胃痉挛等。,用法用量： 口服。成人一次1粒，一日3次。,http://img.99.com.cn/99/drug/1810572313.jpg,肠胃用药,43,34
4226,2630,4227,复方氢氧化铝片,￥3.6,功效：用于缓解胃酸过多引起的胃痛、胃灼热感（烧心）、反酸，也可用于慢性胃炎。,用法用量： 口服。成人一次2-4片，一日3次。饭前半小时或胃痛发作时嚼碎后服。,http://img.99.com.cn/99/drug/noimg.png,肠胃用药,4,137
4227,2631,4228,碳酸氢钠片,￥5.6,功效：用于缓解胃酸过多引起的胃痛、胃灼热感（烧心）、反酸。,用法用量： 口服。一次1～2片，每日3次。,http://img.99.com.cn/99/drug/noimg.png,肠胃用药,22,432
4228,2638,4229,西咪替丁胶囊,￥3.8,功效：用于缓解胃酸过多所致的胃痛、胃灼热（烧心）、返酸。,用法用量： 口服，成人一次1粒，一日2次，24小时内不超过4次。,http://img.99.com.cn/99/drug/2011305787.jpg,肠胃用药,12,296
4229,2646,4230,西咪替丁片,￥0,功效：用于缓解胃酸过多引起的胃痛、胃灼热感（烧心）、反酸。,用法用量： 1    治疗十二指肠溃疡或病理性高分泌状态，一次0.2～0.4g，一日4次，餐后及睡前服，或一次0.8g，睡前1次服；2    预防溃疡复发，一次0.4g，睡前服；3    肾功能不全患者用量减为一次0.2g，12小时1次；4    老年患者用量酌减；5    小儿：口服，一次按体重5～10mg/Kg，一日2～4次。,http://img.99.com.cn/99/drug/1413412091.jpg,肠胃用药,68,314
4230,2648,4231,西咪替丁片,￥3.5,功效：用于缓解胃酸过多引起的胃痛、胃灼热感（烧心）、反酸。,用法用量： 1    治疗十二指肠溃疡或病理性高分泌状态，一次0.2～0.4g，一日4次，餐后及睡前服，或一次0.8g，睡前1次服；2    预防溃疡复发，一次0.4g，睡前服；3    肾功能不全患者用量减为一次0.2g，12小时1次；4    老年患者用量酌减；5    小儿：口服，一次按体重5～10mg/Kg，一日2～4次。,http://img.99.com.cn/99/drug/1413461350.jpg,肠胃用药,88,277
4231,2652,4232,胶体果胶铋胶囊,￥0,功效：用于慢性胃炎。,用法用量： 口服，成人一次３粒，一日４次，餐前半小时与睡前服用。,http://img.99.com.cn/99/drug/0614262193.jpg,肠胃用药,62,287
4232,2653,4233,维U颠茄铝镁胶囊,￥13,功效：用于胃、十二指肠溃疡、慢性胃炎所致的胃酸过多、胃痛。,用法用量： 口服。一次1-2粒，一日3次。,http://img.99.com.cn/99/drug/1110542274.jpg,肠胃用药,92,434
4233,2659,4234,铝碳酸镁咀嚼片,￥16.5,功效：用于缓解胃酸过多引起的胃灼热（烧心）和慢性胃炎。,用法用量： 成人一次１－２片，一日３次。餐后１小时咀嚼后服用。,http://img.99.com.cn/99/drug/noimg.png,肠胃用药,48,325
4234,2663,4235,铝碳酸镁咀嚼片,￥15,功效：用于缓解胃酸过多引起的胃灼热（烧心）和慢性胃炎。,用法用量： 成人一次１－２片，一日３次。餐后１小时咀嚼后服用。,http://img.99.com.cn/99/drug/0515453059.jpg,肠胃用药,93,29
4235,2667,4236,胶体果胶铋胶囊,￥9.9,功效：用于慢性胃炎。,用法用量： 口服，成人一次３粒，一日４次，餐前半小时与睡前服用。,http://img.99.com.cn/99/drug/0614383843.jpg,肠胃用药,79,74
4236,2669,4237,西咪替丁片,￥0,功效：用于缓解胃酸过多引起的胃痛、胃灼热感（烧心）、反酸。,用法用量： 1    治疗十二指肠溃疡或病理性高分泌状态，一次0.2～0.4g，一日4次，餐后及睡前服，或一次0.8g，睡前1次服；2    预防溃疡复发，一次0.4g，睡前服；3    肾功能不全患者用量减为一次0.2g，12小时1次；4    老年患者用量酌减；5    小儿：口服，一次按体重5～10mg/Kg，一日2～4次。,http://img.99.com.cn/99/drug/1413585937.jpg,肠胃用药,5,168
4237,2670,4238,枸橼酸铋钾颗粒,￥0,功效：用于慢性胃炎及缓解胃酸过多引起的胃痛、胃灼热感（烧心）和反酸。,用法用量： 口服，用30~50毫升温水冲服。成人一次1袋，一日4次，前3次于三餐前半小时，第4次于晚餐后2小时服用；或一日2次，早晚各服2包。,http://img.99.com.cn/99/drug/3010121866.jpg,肠胃用药,2,55
4238,2671,4239,鼠李铋镁片,￥0,功效：用于缓解胃酸过多引起的胃烧灼感、胃痛及慢性胃炎。,用法用量： 口服。成人一次2片，一日3次。饭后嚼碎服或将药片掰成小片吞服。,http://img.99.com.cn/99/drug/1114261177.jpg,肠胃用药,86,121
4239,2672,4240,维U颠茄铝胶囊Ⅲ,￥0,功效：用于胃，十二指肠溃疡，慢性胃炎、胃酸过多、胃痉挛。,用法用量： 口服。一次1粒，一日3次。,http://img.99.com.cn/99/drug/181059407.jpg,肠胃用药,70,308
